run, id, cycles, Branch mispredictions, Icache busy
3, 5, 184800, 39, 0 
3, 6, 185263, 193, 0 
3, 7, 185263, 193, 0 
3, 8, 185263, 193, 0 
3, 9, 184801, 39, 0 
3, 10, 185263, 193, 0 
3, 11, 185263, 193, 0 
3, 12, 185263, 193, 0 
3, 13, 184801, 39, 0 
3, 14, 185263, 193, 0 
3, 15, 185263, 193, 0 
3, 16, 185263, 193, 0 
3, 17, 184801, 39, 0 
3, 18, 185263, 193, 0 
3, 19, 185263, 193, 0 
3, 20, 185263, 193, 0 
3, 21, 184801, 39, 0 
3, 22, 185263, 193, 0 
3, 23, 185263, 193, 0 
3, 24, 185263, 193, 0 
3, 25, 184801, 39, 0 
3, 26, 185263, 193, 0 
3, 27, 185263, 193, 0 
3, 28, 185263, 193, 0 
3, 29, 184801, 39, 0 
3, 30, 185263, 193, 0 
3, 31, 185263, 193, 0 
3, 32, 185263, 193, 0 
3, 33, 184801, 39, 0 
3, 34, 185263, 193, 0 
3, 35, 185263, 193, 0 
3, 36, 185263, 193, 0 
3, 37, 184801, 39, 0 
3, 38, 185263, 193, 0 
3, 39, 185263, 193, 0 
3, 40, 185263, 193, 0 
3, 41, 184801, 39, 0 
3, 42, 185263, 193, 0 
3, 43, 185263, 193, 0 
3, 44, 185263, 193, 0 
3, 45, 184801, 39, 0 
3, 46, 185263, 193, 0 
3, 47, 185263, 193, 0 
3, 48, 185263, 193, 0 
3, 49, 184801, 39, 0 
4, 0, 472326, 118, 132 
4, 1, 190286, 262, 2 
4, 2, 185263, 193, 0 
4, 3, 185263, 193, 0 
4, 4, 185263, 193, 0 
4, 5, 184801, 39, 0 
4, 6, 185263, 193, 0 
4, 7, 185263, 193, 0 
4, 8, 185263, 193, 0 
4, 9, 184800, 39, 0 
4, 10, 185263, 193, 0 
4, 11, 185263, 193, 0 
4, 12, 185263, 193, 0 
4, 13, 184801, 39, 0 
4, 14, 185263, 193, 0 
4, 15, 185263, 193, 0 
4, 16, 185263, 193, 0 
4, 17, 184801, 39, 0 
4, 18, 185263, 193, 0 
4, 19, 185263, 193, 0 
4, 20, 185263, 193, 0 
4, 21, 184801, 39, 0 
4, 22, 185263, 193, 0 
4, 23, 185263, 193, 0 
4, 24, 185263, 193, 0 
4, 25, 184801, 39, 0 
4, 26, 185263, 193, 0 
4, 27, 185263, 193, 0 
4, 28, 185263, 193, 0 
4, 29, 184801, 39, 0 
4, 30, 185263, 193, 0 
4, 31, 185263, 193, 0 
4, 32, 185263, 193, 0 
4, 33, 184801, 39, 0 
4, 34, 185263, 193, 0 
4, 35, 185263, 193, 0 
4, 36, 185263, 193, 0 
4, 37, 184801, 39, 0 
4, 38, 185263, 193, 0 
4, 39, 185263, 193, 0 
4, 40, 185263, 193, 0 
